route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
6705,3,13563397,321 White Rock South,,1,2065878,284068,0,1
6705,3,13563398,321 White Rock Centre,,1,2065880,284069,0,1
6705,3,13563399,321 White Rock Centre,,1,2065879,284069,0,1
6705,3,13563400,321 White Rock South,,1,2065876,284068,0,1
6705,3,13563401,321 White Rock Centre,,1,2065875,284069,0,1
6705,3,13563402,321 White Rock Centre,,1,2065880,284069,0,1
6705,3,13563403,321 Newton Exchange,,1,2068795,284071,0,1
6705,3,13563404,321 White Rock Centre,,1,2065875,284069,0,1
6705,3,13563405,321 White Rock Centre,,1,2065877,284069,0,1
6705,3,13563406,321 White Rock Centre,,1,2065878,284069,0,1
6705,3,13563407,321 White Rock Centre,,1,2065878,284069,0,1
6705,3,13563408,321 White Rock Centre,,1,2065874,284069,0,1
6705,3,13563409,321 White Rock Centre,,1,2068795,284069,0,1
6705,3,13563410,321 White Rock South,,1,2065870,284068,0,1
6705,3,13563411,321 White Rock Centre,,1,2065877,284069,0,1
6705,3,13563412,321 White Rock Centre,,1,2068795,284069,0,1
6705,3,13563413,321 White Rock Centre,,1,2065879,284069,0,1
6705,3,13563414,321 White Rock Centre,,1,2065876,284069,0,1
6705,3,13563415,321 White Rock Centre,,1,2065870,284069,0,1
6705,3,13563416,321 White Rock Centre,,1,2065875,284069,0,1
6705,3,13563417,321 White Rock Centre,,1,2065880,284069,0,1
6705,3,13563418,321 White Rock Centre,,1,2065879,284069,0,1
6705,3,13563419,321 White Rock Centre,,1,2065876,284069,0,1
6705,3,13563420,321 White Rock Centre,,1,2065870,284069,0,1
6705,3,13563421,321 White Rock Centre,,1,2065875,284069,0,1
6705,3,13563422,321 White Rock Centre,,1,2065877,284069,0,1
6705,3,13563423,321 White Rock Centre,,1,2065878,284069,0,1
6705,3,13563424,321 White Rock Centre,,1,2065872,284069,0,1
6705,3,13563425,321 White Rock Centre,,1,2065880,284069,0,1
6705,3,13563426,321 White Rock Centre,,1,2065870,284069,0,1
6705,3,13563427,321 White Rock Centre,,1,2065824,284069,0,1
6705,3,13563428,321 White Rock Centre,,1,2065872,284069,0,1
6705,3,13563429,321 White Rock Centre,,1,2065877,284069,0,1
6705,3,13563430,321 White Rock Centre,,1,2065875,284069,0,1
6705,3,13563431,321 White Rock Centre,,1,2065873,284069,0,1
6705,3,13563432,321 White Rock Centre,,1,2065876,284069,0,1
6705,3,13563433,321 White Rock Centre,,1,2065879,284069,0,1
6705,3,13563434,321 White Rock Centre,,1,2065880,284069,0,1
6705,3,13563435,321 White Rock Centre,,1,2068795,284069,0,1
6705,3,13563436,321 White Rock Centre,,1,2065872,284069,0,1
6705,3,13563437,321 White Rock Centre,,1,2065878,284069,0,1
6705,3,13563438,321 White Rock Centre,,1,2065877,284069,0,1
6705,3,13563439,321 White Rock Centre,,1,2065875,284069,0,1
6705,3,13563440,321 White Rock Centre,,1,2065870,284069,0,1
6705,3,13563441,321 White Rock Centre,,1,2065876,284069,0,1
6705,3,13563442,321 White Rock Centre,,1,2065879,284069,0,1
6705,3,13563443,321 White Rock Centre,,1,2065880,284069,0,1
6705,3,13563444,321 White Rock Centre,,1,2068795,284069,0,1
6705,3,13563445,321 White Rock Centre,,1,2065872,284069,0,1
6705,3,13563446,321 White Rock Centre,,1,2065878,284069,0,1
6705,3,13563447,321 White Rock Centre,,1,2065877,284069,0,1
6705,3,13563448,321 White Rock Centre,,1,2065875,284069,0,1
6705,3,13563449,321 White Rock Centre,,1,2065870,284069,0,1
6705,3,13563450,321 White Rock Centre,,1,2065876,284069,0,1
6705,3,13563451,321 White Rock Centre,,1,2065879,284069,0,1
6705,3,13563452,321 White Rock Centre,,1,2065880,284069,0,1
6705,3,13563453,321 White Rock South,,1,2068795,284068,0,1
6705,3,13563454,321 White Rock Centre,,1,2065878,284069,0,1
6705,3,13563455,321 White Rock Centre,,1,2065877,284069,0,1
6705,3,13563456,321 White Rock Centre,,1,2065875,284069,0,1
6705,3,13563457,321 White Rock South,,1,2065870,284068,0,1
6705,3,13563458,321 White Rock Centre,,1,2065876,284069,0,1
6705,3,13563459,321 White Rock Centre,,1,2065879,284069,0,1
6705,3,13563460,321 White Rock Centre,,1,2065880,284069,0,1
6705,3,13563461,321 White Rock Centre,,1,2065872,284069,0,1
6705,3,13563462,321 White Rock Centre,,1,2065870,284069,0,1
6705,3,13563463,321 White Rock Centre,,1,2065874,284069,0,1
6705,3,13563464,321 White Rock Centre,,1,2065873,284069,0,1
6705,3,13563465,321 White Rock Centre,,1,2065875,284069,0,1
6821,1,13563466,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563467,322 Newton Exchange,,0,2065886,284074,0,1
6821,1,13563468,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563469,322 Newton Exchange,,0,2065885,284074,0,1
6821,1,13563470,322 Newton Exchange,,0,2065887,284074,0,1
6821,1,13563471,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563472,322 Newton Exchange,,0,2065886,284074,0,1
6821,1,13563473,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563474,322 Newton Exchange,,0,2065885,284074,0,1
6821,1,13563475,322 Newton Exchange,,0,2065887,284074,0,1
6821,1,13563476,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563477,322 Newton Exchange,,0,2065886,284074,0,1
6821,1,13563478,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563479,322 Newton Exchange,,0,2065885,284074,0,1
6821,1,13563480,322 Newton Exchange,,0,2065887,284074,0,1
6821,1,13563481,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563482,322 Newton Exchange,,0,2065886,284074,0,1
6821,1,13563483,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563484,322 Newton Exchange,,0,2065885,284074,0,1
6821,1,13563485,322 Newton Exchange,,0,2065887,284074,0,1
6821,1,13563486,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563487,322 Newton Exchange,,0,2065886,284074,0,1
6821,1,13563488,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563489,322 Newton Exchange,,0,2065885,284074,0,1
6821,1,13563490,322 Newton Exchange,,0,2065887,284074,0,1
6821,1,13563491,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563492,322 Newton Exchange,,0,2065886,284074,0,1
6821,1,13563493,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563494,322 Newton Exchange,,0,2065885,284074,0,1
6821,1,13563495,322 Newton Exchange,,0,2065887,284074,0,1
6821,1,13563496,322 Newton Exchange,,0,2065884,284074,0,1
6821,1,13563497,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563498,322 Newton Exchange,,0,2065886,284074,0,1
6821,1,13563499,322 Newton Exchange,,0,2065882,284074,0,1
6821,1,13563500,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563501,322 Newton Exchange,,0,2065885,284074,0,1
6821,1,13563502,322 Newton Exchange,,0,2065887,284074,0,1
6821,1,13563503,322 Newton Exchange,,0,2065884,284074,0,1
6821,1,13563504,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563505,322 Newton Exchange,,0,2065886,284074,0,1
6821,1,13563506,322 Newton Exchange,,0,2065882,284074,0,1
6821,1,13563507,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563508,322 Newton Exchange,,0,2065887,284074,0,1
6821,1,13563509,322 Newton Exchange,,0,2065884,284074,0,1
6821,1,13563510,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563511,322 Newton Exchange,,0,2065882,284074,0,1
6821,1,13563512,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563513,322 Newton Exchange,,0,2065885,284074,0,1
6821,1,13563514,322 Newton Exchange,,0,2065884,284074,0,1
6821,1,13563515,322 Newton Exchange,,0,2065883,284074,0,1
6821,1,13563516,322 Newton Exchange,,0,2065882,284074,0,1
6821,1,13563517,322 Newton Exchange,,0,2065881,284074,0,1
6821,1,13563518,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563519,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563520,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563521,322 Scottsdale,,1,2065887,284075,0,1
6821,1,13563522,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563523,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563524,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563525,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563526,322 Scottsdale,,1,2065887,284075,0,1
6821,1,13563527,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563528,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563529,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563530,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563531,322 Scottsdale,,1,2065887,284075,0,1
6821,1,13563532,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563533,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563534,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563535,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563536,322 Scottsdale,,1,2065887,284075,0,1
6821,1,13563537,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563538,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563539,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563540,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563541,322 Scottsdale,,1,2065887,284075,0,1
6821,1,13563542,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563543,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563544,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563545,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563546,322 Scottsdale,,1,2065887,284075,0,1
6821,1,13563547,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563548,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563549,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563550,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563551,322 Scottsdale,,1,2065887,284075,0,1
6821,1,13563552,322 Scottsdale,,1,2065884,284075,0,1
6821,1,13563553,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563554,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563555,322 Scottsdale,,1,2065882,284075,0,1
6821,1,13563556,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563557,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563558,322 Scottsdale,,1,2065887,284075,0,1
6821,1,13563559,322 Scottsdale,,1,2065884,284075,0,1
6821,1,13563560,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563561,322 Scottsdale,,1,2065886,284075,0,1
6821,1,13563562,322 Scottsdale,,1,2065882,284075,0,1
6821,1,13563563,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563564,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563565,322 Scottsdale,,1,2065884,284075,0,1
6821,1,13563566,322 Scottsdale,,1,2065883,284075,0,1
6821,1,13563567,322 Scottsdale,,1,2065882,284075,0,1
6821,1,13563568,322 Scottsdale,,1,2065881,284075,0,1
6821,1,13563569,322 Scottsdale,,1,2065885,284075,0,1
6821,1,13563570,322 Scottsdale,,1,2065884,284075,0,1
6821,1,13563571,322 Scottsdale,,1,2065883,284075,0,1
6821,2,13563572,322 Newton Exchange,,0,2065892,284074,0,1
6821,2,13563573,322 Newton Exchange,,0,2065891,284074,0,1
6821,2,13563574,322 Newton Exchange,,0,2065890,284074,0,1
